Date,Silver_Price,Open,High,Low,Volume,Change_Percent
2010-12-28,30,30,30,30,0.11K,3.63%
2010-12-27,29,29,29,29,0.07K,1.26%
2010-12-26,29,29,29,29,-,-1.44%
2010-12-24,29,29,29,29,-,-0.06%
2010-12-23,29,29,29,29,0.17K,-0.19%
2010-12-22,29,29,29,29,0.05K,-0.03%
2010-12-21,29,29,30,29,0.06K,0.14%
2010-12-20,29,29,29,29,0.13K,-0.33%
2010-12-19,29,29,29,29,-,1.10%
2010-12-17,29,29,29,29,0.02K,1.24%
2010-12-16,29,29,29,28,0.06K,-1.60%
2010-12-15,29,29,29,29,0.03K,-1.79%
2010-12-14,30,30,30,29,0.12K,0.54%
2010-12-13,30,29,30,29,0.08K,3.75%
2010-12-12,29,29,29,28,-,-0.16%
2010-12-10,29,29,29,28,0.20K,-0.74%
2010-12-09,29,28,29,28,0.17K,2.00%
2010-12-08,28,29,29,28,0.35K,-5.12%
2010-12-07,30,30,31,29,0.45K,0.14%
2010-12-06,30,29,30,29,0.32K,0.58%
2010-12-05,30,30,30,29,-,1.01%
2010-12-03,29,29,29,29,0.65K,2.45%
2010-12-02,29,28,29,28,1.38K,0.54%
2010-12-01,28,28,29,28,1.60K,0.72%
2010-11-30,28,27,28,27,8.38K,3.82%
2010-11-29,27,27,27,26,48.88K,1.81%
2010-11-28,27,27,27,27,-,-0.11%
2010-11-26,27,27,27,27,-,-2.96%
2010-11-25,28,28,28,27,-,-0.05%
2010-11-24,28,27,27,27,0.01K,-0.16%
2010-11-23,28,28,28,28,-,0.40%
2010-11-22,27,28,28,27,0.02K,-0.95%
2010-11-21,28,27,28,27,-,2.01%
2010-11-19,27,27,27,26,0.08K,1.29%
2010-11-18,27,26,27,26,0.06K,5.19%
2010-11-17,26,25,26,25,0.02K,1.10%
2010-11-16,25,25,25,25,0.02K,-3.29%
2010-11-15,26,26,26,26,0.01K,0.35%
2010-11-14,26,26,26,26,-,0.23%
2010-11-12,26,27,27,26,0.05K,-5.34%
2010-11-11,27,27,27,27,0.00K,2.01%
2010-11-10,27,27,28,27,0.02K,-7.06%
2010-11-09,29,28,29,27,0.17K,5.37%
2010-11-08,27,27,28,27,0.03K,1.80%
2010-11-07,27,27,27,27,-,0.74%
2010-11-05,27,26,27,26,0.13K,2.71%
2010-11-04,26,26,26,25,0.04K,6.58%
2010-11-03,24,25,25,24,0.05K,-1.61%
2010-11-02,25,25,25,25,0.01K,1.16%
2010-11-01,25,25,25,25,0.01K,-1.76%
2010-10-31,25,25,25,25,-,1.74%
2010-10-29,25,24,25,24,0.05K,2.89%
2010-10-28,24,24,24,24,0.03K,2.02%
2010-10-27,23,24,24,24,0.01K,-1.79%
2010-10-26,24,24,24,24,0.10K,1.19%
2010-10-25,24,23,23,23,0.09K,0.48%
2010-10-24,23,23,23,23,-,1.33%
2010-10-22,23,23,23,23,0.01K,0.01%
2010-10-21,23,24,24,24,0.02K,-3.04%
2010-10-20,24,24,24,24,-,0.35%
2010-10-19,24,24,24,24,0.03K,-2.59%
2010-10-18,24,24,24,24,0.02K,0.92%
2010-10-17,24,24,24,24,-,-0.40%
2010-10-15,24,24,24,24,0.01K,-0.59%
2010-10-14,24,24,24,24,-,2.10%
2010-10-13,24,24,24,24,-,3.39%
2010-10-12,23,23,23,23,0.00K,-0.87%
2010-10-11,23,23,24,23,0.00K,-1.28%
2010-10-10,24,23,24,23,-,2.36%
2010-10-08,23,23,23,23,0.00K,2.31%
2010-10-07,23,23,23,23,-,-1.98%
2010-10-06,23,23,23,23,0.00K,1.35%
2010-10-05,23,22,23,22,0.02K,3.18%
2010-10-04,22,22,22,22,0.01K,-0.68%
2010-10-03,22,22,22,22,-,0.57%
2010-10-01,22,22,22,22,0.00K,1.10%
2010-09-30,22,22,22,22,0.00K,-0.60%
2010-09-29,22,22,22,22,0.01K,1.11%
2010-09-28,22,21,22,21,0.01K,1.09%
2010-09-27,21,22,22,21,0.07K,-0.08%
2010-09-26,21,21,22,21,-,0.42%
2010-09-24,21,21,21,21,0.13K,0.89%
2010-09-23,21,21,21,21,0.02K,0.75%
2010-09-22,21,21,21,21,0.03K,2.02%
2010-09-21,21,21,21,21,0.21K,-0.76%
2010-09-20,21,21,21,21,0.03K,-0.08%
2010-09-19,21,21,21,21,-,0.01%
2010-09-17,21,21,21,21,0.22K,0.22%
2010-09-16,21,21,21,21,0.25K,0.99%
2010-09-15,21,20,21,20,0.10K,0.69%
2010-09-14,20,20,20,20,0.32K,1.45%
2010-09-13,20,20,20,20,0.06K,1.38%
2010-09-12,20,20,20,20,-,0.18%
2010-09-10,20,20,20,20,0.73K,-0.06%
2010-09-09,20,20,20,20,0.59K,-0.82%
2010-09-08,20,20,20,20,0.35K,0.48%
2010-09-07,20,20,20,20,0.35K,0.08%
2010-09-06,20,20,20,20,-,-0.14%
2010-09-05,20,20,20,20,-,-0.10%
2010-09-03,20,20,20,19,0.22K,1.41%
2010-09-02,20,19,20,19,0.33K,1.44%
2010-09-01,19,19,19,19,0.40K,-0.20%
2010-08-31,19,19,19,19,1.75K,1.89%
2010-08-30,19,19,19,19,6.89K,-0.65%
2010-08-29,19,19,19,19,-,0.65%
2010-08-27,19,19,19,19,-,0.32%
2010-08-26,19,19,19,19,0.00K,-0.23%
2010-08-25,19,19,19,19,-,3.55%
2010-08-24,18,18,18,18,-,2.15%
2010-08-23,18,18,18,18,0.00K,-0.03%
2010-08-22,18,18,18,18,-,0.03%
2010-08-20,18,18,18,18,0.00K,-1.83%
2010-08-19,18,18,18,18,-,-0.39%
2010-08-18,18,19,19,18,0.01K,-1.05%
2010-08-17,19,19,19,19,-,0.91%
2010-08-16,18,18,18,18,0.01K,1.46%
2010-08-15,18,18,18,18,-,0.31%
2010-08-13,18,18,18,18,0.00K,0.24%
2010-08-12,18,18,18,18,-,0.91%
2010-08-11,18,18,18,18,-,-1.41%
2010-08-10,18,18,18,18,-,-0.46%
2010-08-09,18,18,19,18,-,-1.11%
2010-08-08,18,18,18,18,-,-0.14%
2010-08-06,18,18,18,18,-,0.82%
2010-08-05,18,18,18,18,-,0.25%
2010-08-04,18,18,18,18,-,-0.78%
2010-08-03,18,18,18,18,0.00K,0.02%
2010-08-02,18,18,18,18,-,2.19%
2010-08-01,18,18,18,18,-,0.12%
2010-07-30,18,18,18,18,0.00K,2.19%
2010-07-29,18,18,18,18,0.12K,1.02%
2010-07-28,17,18,18,17,0.05K,-1.12%
2010-07-27,18,18,18,18,0.05K,-3.15%
2010-07-26,18,18,18,18,0.04K,0.14%
2010-07-25,18,18,18,18,-,0.41%
2010-07-23,18,18,18,18,0.23K,-0.10%
2010-07-22,18,18,18,18,0.01K,1.78%
2010-07-21,18,18,18,18,0.20K,0.64%
2010-07-20,18,18,18,17,0.12K,0.86%
2010-07-19,18,18,18,17,0.30K,-1.58%
2010-07-18,18,18,18,18,-,0.24%
2010-07-16,18,18,18,18,0.27K,-3.12%
2010-07-15,18,18,18,18,0.04K,0.39%
2010-07-14,18,18,18,18,0.12K,0.20%
2010-07-13,18,18,18,18,0.10K,1.90%
2010-07-12,18,18,18,18,0.04K,-1.11%
2010-07-11,18,18,18,18,-,0.25%
2010-07-09,18,18,18,18,0.10K,1.13%
2010-07-08,18,18,18,18,0.16K,-0.71%
2010-07-07,18,18,18,18,0.18K,0.82%
2010-07-06,18,18,18,18,0.23K,0.08%
2010-07-05,18,18,18,18,-,-0.15%
2010-07-04,18,18,18,18,-,0.83%
2010-07-02,18,18,18,18,0.79K,-0.35%
2010-07-01,18,19,19,18,1.18K,-4.88%
2010-06-30,19,19,19,18,1.89K,0.41%
2010-06-29,19,19,19,18,13.68K,-0.42%
2010-06-28,19,19,19,19,-,-2.53%
2010-06-27,19,19,19,19,-,0.28%
2010-06-25,19,19,19,19,-,2.00%
2010-06-24,19,19,19,19,0.01K,1.50%
2010-06-23,18,19,19,19,0.00K,-2.34%
2010-06-22,19,19,19,19,0.00K,0.50%
2010-06-21,19,19,19,19,-,-2.37%
2010-06-20,19,19,19,19,-,0.43%
2010-06-18,19,19,19,19,0.00K,2.17%
2010-06-17,19,19,19,19,0.00K,1.82%
2010-06-16,18,19,19,19,0.00K,-0.74%
2010-06-15,19,19,19,19,0.00K,0.91%
2010-06-14,18,18,18,18,-,0.37%
2010-06-13,18,18,18,18,-,0.62%
2010-06-11,18,18,18,18,0.00K,-0.65%
2010-06-10,18,18,18,18,0.00K,0.89%
2010-06-09,18,18,18,18,0.00K,-1.56%
2010-06-08,18,18,18,18,0.00K,1.74%
2010-06-07,18,17,18,17,0.05K,3.83%
2010-06-06,17,17,18,17,-,1.12%
2010-06-04,17,18,18,17,0.01K,-3.52%
2010-06-03,18,18,18,18,0.02K,-2.10%
2010-06-02,18,18,18,18,0.01K,-1.27%
2010-06-01,19,19,19,18,0.02K,-0.10%
2010-05-31,19,18,19,18,-,1.06%
2010-05-30,18,18,18,18,-,-0.26%
2010-05-28,18,19,19,18,0.02K,-0.25%
2010-05-27,18,18,19,18,0.20K,0.90%
2010-05-26,18,18,18,18,0.04K,2.98%
2010-05-25,18,18,18,18,0.05K,-1.22%
2010-05-24,18,18,18,18,0.05K,1.23%
2010-05-23,18,18,18,18,-,0.75%
2010-05-21,18,18,18,18,0.03K,-0.36%
2010-05-20,18,18,18,18,0.03K,-2.19%
2010-05-19,18,19,19,18,0.01K,-4.05%
2010-05-18,19,19,19,19,0.11K,0.11%
2010-05-17,19,19,19,19,0.56K,-2.59%
2010-05-16,19,19,19,19,-,0.69%
2010-05-14,19,19,20,19,0.17K,-1.41%
2010-05-13,19,20,20,19,0.09K,-0.84%
2010-05-12,20,19,20,19,0.12K,1.91%
2010-05-11,19,18,19,18,0.17K,4.00%
2010-05-10,19,18,19,18,0.17K,0.31%
2010-05-09,18,19,19,18,-,0.24%
2010-05-07,18,18,19,17,0.42K,5.35%
2010-05-06,17,18,18,17,0.97K,-0.10%
2010-05-05,18,18,18,17,0.47K,-1.72%
2010-05-04,18,19,19,18,2.14K,-5.29%
2010-05-03,19,19,19,19,0.41K,1.09%
2010-04-30,19,18,19,18,3.37K,0.33%
2010-04-29,19,18,19,18,21.02K,2.44%
2010-04-28,18,18,18,18,-,-0.05%
2010-04-27,18,18,18,18,0.00K,-1.19%
2010-04-26,18,18,18,18,0.01K,-0.06%
2010-04-25,18,18,18,18,-,0.86%
2010-04-23,18,18,18,18,0.00K,1.02%
2010-04-22,18,18,18,18,0.00K,-0.37%
2010-04-21,18,18,18,18,0.00K,1.45%
2010-04-20,18,18,18,18,0.00K,0.51%
2010-04-19,18,18,18,18,-,-0.20%
2010-04-18,18,18,18,18,-,0.52%
2010-04-16,18,18,18,18,0.00K,-4.10%
2010-04-15,18,18,18,18,0.00K,0.11%
2010-04-14,18,18,18,18,0.00K,0.91%
2010-04-13,18,18,18,18,0.01K,-0.90%
2010-04-12,18,19,19,18,0.02K,-0.74%
2010-04-11,19,18,19,18,-,1.09%
2010-04-09,18,18,18,18,0.05K,1.24%
2010-04-08,18,18,18,18,0.04K,-0.38%
2010-04-07,18,18,18,18,0.05K,1.50%
2010-04-06,18,18,18,18,0.02K,-1.03%
2010-04-05,18,18,18,18,0.01K,1.14%
2010-04-04,18,18,18,18,-,0.13%
2010-04-01,18,18,18,18,0.02K,2.08%
2010-03-31,18,18,18,17,0.02K,1.13%
2010-03-30,17,17,17,17,0.09K,-0.33%
2010-03-29,17,17,17,17,0.02K,2.13%
2010-03-28,17,17,17,17,-,0.69%
2010-03-26,17,17,17,17,0.11K,1.00%
2010-03-25,17,17,17,17,0.11K,0.61%
2010-03-24,17,17,17,17,0.03K,-2.27%
2010-03-23,17,17,17,17,0.03K,0.54%
2010-03-22,17,17,17,17,0.07K,-0.57%
2010-03-19,17,17,17,17,0.21K,-2.24%
2010-03-18,17,18,18,17,0.14K,-0.54%
2010-03-17,18,18,18,17,0.06K,0.98%
2010-03-16,17,17,17,17,0.05K,1.46%
2010-03-15,17,17,17,17,0.29K,-0.47%
2010-03-14,17,17,17,17,-,0.82%
2010-03-12,17,17,17,17,0.35K,-0.65%
2010-03-11,17,17,17,17,0.47K,0.84%
2010-03-10,17,17,18,17,0.26K,-1.87%
2010-03-09,17,17,17,17,0.37K,0.38%
2010-03-08,17,17,17,17,0.29K,-0.54%
2010-03-07,17,17,17,17,-,-0.10%
2010-03-05,17,17,17,17,0.34K,1.20%
2010-03-04,17,17,17,17,0.65K,-0.88%
2010-03-03,17,17,17,17,0.85K,1.55%
2010-03-02,17,16,17,16,0.75K,3.62%
2010-03-01,16,17,17,16,1.01K,-1.33%
2010-02-28,17,17,17,17,-,1.03%
2010-02-26,17,16,17,16,3.88K,2.42%
2010-02-25,16,16,16,16,36.53K,1.07%
2010-02-24,16,16,16,16,-,0.33%
2010-02-23,16,16,16,16,0.01K,-2.06%
2010-02-22,16,16,16,16,0.01K,-1.30%
2010-02-21,16,16,16,16,-,0.13%
2010-02-19,16,16,16,16,0.01K,2.20%
2010-02-18,16,16,16,16,-,-0.24%
2010-02-17,16,16,16,16,0.01K,-0.32%
2010-02-16,16,16,16,16,0.05K,4.04%
2010-02-15,16,16,16,15,-,-0.35%
2010-02-14,16,16,16,16,-,0.84%
2010-02-12,15,15,15,15,-,-0.92%
2010-02-11,16,15,16,15,0.09K,1.90%
2010-02-10,15,15,15,15,0.30K,-0.84%
2010-02-09,15,16,16,15,0.00K,2.34%
2010-02-08,15,15,15,15,0.22K,-0.10%
2010-02-07,15,15,15,15,-,1.82%
2010-02-05,15,15,15,15,0.05K,-3.39%
2010-02-04,15,16,16,15,0.00K,-5.93%
2010-02-03,16,17,17,16,0.00K,-2.55%
2010-02-02,17,17,17,17,0.02K,0.50%
2010-02-01,17,16,17,16,0.13K,2.40%
2010-01-31,16,16,16,16,-,0.49%
2010-01-29,16,16,16,16,0.02K,-0.12%
2010-01-28,16,17,17,16,0.14K,-1.38%
2010-01-27,16,16,16,16,-,-2.48%
2010-01-26,17,17,17,17,0.00K,-1.66%
2010-01-25,17,17,17,17,0.00K,0.46%
2010-01-24,17,17,17,17,-,0.80%
2010-01-22,17,17,17,17,0.01K,-3.30%
2010-01-21,17,18,18,18,0.00K,-2.07%
2010-01-20,18,19,19,18,0.01K,-4.89%
2010-01-19,19,18,19,18,0.14K,0.49%
2010-01-18,19,18,19,18,-,1.32%
2010-01-17,18,18,18,18,-,0.21%
2010-01-15,18,18,18,18,0.05K,-1.24%
2010-01-14,19,19,19,19,0.03K,0.57%
2010-01-13,19,18,19,18,0.02K,1.62%
2010-01-12,18,19,19,18,0.04K,-2.36%
2010-01-11,19,19,19,19,0.02K,-0.13%
2010-01-10,19,19,19,18,-,1.35%
2010-01-08,18,18,18,18,0.00K,0.68%
2010-01-07,18,18,18,18,0.01K,0.94%
2010-01-06,18,18,18,18,0.02K,2.15%
2010-01-05,18,18,18,18,0.04K,1.96%
2010-01-04,17,17,17,17,0.03K,3.26%
2010-01-03,17,17,17,17,-,-0.05%
2010-01-01,17,17,17,17,-,0.45%
